Status,ScriptPath,TypeName,BaseTypeName,SerializedReference,ExternalCodeReferenceCount,ExternalCodeReferenceFiles,Notes
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Hangar/IHangarService.cs","IHangarService","","False","6","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Hangar/HangarService.cs | Assets/_Project/Scripts/Core/Services/Travel/SystemTravelService.cs | Assets/_Project/Scripts/Presentation/Hangar/HangarScreenController.cs | Assets/_Project/Scripts/Presentation/StarSystem/SystemShipMarkerController2.cs | Assets/_Project/Scripts/Presentation/Travel/SystemTravelVisualController2A.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Interaction/IInteractionService2A.cs","IInteractionService2A","","False","5","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Interaction/InteractionService2A.cs | Assets/_Project/Scripts/Presentation/Interaction/InteractionStatusView2A.cs | Assets/_Project/Tests/EditMode/Sprint3Verification/S03_02_BootstrapContractTests.cs | Assets/_Project/Tests/EditMode/Sprint3Verification/S03_02_InteractionTests.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Interaction/InteractionService2A.cs","InteractionService2A","System.Object","False","4","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Presentation/SystemExit/SystemExitNodeView2A.cs | Assets/_Project/Tests/EditMode/Sprint3Verification/S03_02_BootstrapContractTests.cs | Assets/_Project/Tests/EditMode/Sprint3Verification/S03_02_InteractionTests.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Interaction/TravelPointInteractionHandler2A.cs","TravelPointInteractionHandler2A","System.Object","False","1","Assets/_Project/Scripts/Core/Services/Interaction/InteractionService2A.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Inventory/IInventoryService.cs","IInventoryService","","False","4","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Economy/EconomyService.cs | Assets/_Project/Scripts/Core/Services/Inventory/InventoryService.cs | Assets/_Project/Scripts/Presentation/Market/MarketScreenController.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Inventory/InventoryService.cs","InventoryService","System.Object","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Market/CurrentMarketItemsProvider.cs","CurrentMarketItemsProvider","System.Object","False","1","Assets/_Project/Scripts/Presentation/Market/MarketScreenController.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Market/ICurrentMarketItemsProvider.cs","ICurrentMarketItemsProvider","","False","2","Assets/_Project/Scripts/Core/Services/Market/CurrentMarketItemsProvider.cs | Assets/_Project/Scripts/Presentation/Market/MarketScreenController.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Market/IItemPriceProvider.cs","IItemPriceProvider","","False","3","Assets/_Project/Scripts/Core/Services/Economy/EconomyService.cs | Assets/_Project/Scripts/Core/Services/Market/PlanetMarketPriceProvider.cs | Assets/_Project/Scripts/Presentation/Market/MarketScreenController.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Market/PlanetMarketPriceProvider.cs","PlanetMarketPriceProvider","System.Object","False","1","Assets/_Project/Scripts/Core/Services/Economy/EconomyService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/MarketTransaction/IMarketTransactionService.cs","IMarketTransactionService","","False","5","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/MarketTransaction/MarketTransactionService.cs | Assets/_Project/Scripts/Presentation/MainMenu/MainMenuController.cs | Assets/_Project/Scripts/Presentation/Market/MarketScreenController.cs | Assets/_Project/Scripts/Presentation/Settings/SettingsController.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/MarketTransaction/MarketTransactionService.cs","MarketTransactionService","System.Object","False","2","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Presentation/Market/MarketScreenController.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/IMissionService.cs","IMissionService","","False","6","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Mission/MissionCapacityHelper.cs | Assets/_Project/Scripts/Core/Services/Mission/MissionService.cs | Assets/_Project/Scripts/Core/Services/Mission/MissionTracker.cs | Assets/_Project/Scripts/Core/Services/Mission/PlanetGovernmentMissionService.cs | Assets/_Project/Scripts/Presentation/Mission/MissionScreenController.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/IMissionTracker.cs","IMissionTracker","","False","2","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Mission/MissionTracker.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/IPlanetGovernmentMissionService.cs","IPlanetGovernmentMissionService","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Mission/PlanetGovernmentMissionService.cs | Assets/_Project/Scripts/Presentation/Government/PlanetGovernmentMissionPresenter.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/IPlanetMissionOfferGenerator.cs","IPlanetMissionOfferGenerator","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Mission/PlanetGovernmentMissionService.cs | Assets/_Project/Scripts/Core/Services/Mission/PlanetMissionOfferGenerator.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/IPlanetMissionOfferStateService.cs","IPlanetMissionOfferStateService","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Mission/PlanetGovernmentMissionService.cs | Assets/_Project/Scripts/Core/Services/Mission/PlanetMissionOfferStateService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/IRewardService.cs","IRewardService","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Mission/MissionService.cs | Assets/_Project/Scripts/Core/Services/Mission/RewardService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/MissionCapacityHelper.cs","MissionCapacityHelper","System.Object","False","1","Assets/_Project/Scripts/Core/Services/Mission/PlanetGovernmentMissionService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/MissionService.cs","MissionService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/MissionTracker.cs","MissionTracker","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/PlanetGovernmentMissionService.cs","PlanetGovernmentMissionService","System.Object","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/PlanetMissionOfferGenerator.cs","PlanetMissionOfferGenerator","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/PlanetMissionOfferStateService.cs","PlanetMissionOfferStateService","System.Object","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Mission/RewardService.cs","RewardService","System.Object","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Navigation/INavigationService.cs","INavigationService","","False","1","Assets/_Project/Scripts/Core/Services/Navigation/NavigationService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Navigation/NavigationState.cs","NavigationState","System.Object","False","2","Assets/_Project/Scripts/Core/Services/Navigation/INavigationService.cs | Assets/_Project/Scripts/Core/Services/Navigation/NavigationService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyNpcBehaviorService.cs","GalaxyNpcBehaviorService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyNpcCombatService.cs","GalaxyNpcCombatService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyNpcMovementService.cs","GalaxyNpcMovementService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyPopulationService.cs","GalaxyPopulationService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/Galaxy/IGalaxyNpcBehaviorService.cs","IGalaxyNpcBehaviorService","","False","2","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyNpcBehaviorService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/Galaxy/IGalaxyNpcCombatService.cs","IGalaxyNpcCombatService","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyNpcCombatService.cs | Assets/_Project/Scripts/Core/Services/Time/GameTimeService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/Galaxy/IGalaxyNpcMovementService.cs","IGalaxyNpcMovementService","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyNpcMovementService.cs | Assets/_Project/Scripts/Core/Services/Time/GameTimeService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/Galaxy/IGalaxyPopulationService.cs","IGalaxyPopulationService","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyPopulationService.cs | Assets/_Project/Scripts/Core/Services/Time/GameTimeService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/ISystemNpcBehaviorService.cs","ISystemNpcBehaviorService","","False","4","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyNpcBehaviorService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcBehaviorService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcMovementService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/ISystemNpcCombatService.cs","ISystemNpcCombatService","","False","5","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Combat/PlayerAttackService.cs | Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyNpcCombatService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcCombatService.cs | Assets/_Project/Scripts/Presentation/Npc/GalaxyNpcProjectileView.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/ISystemNpcMovementRouteService.cs","ISystemNpcMovementRouteService","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcMovementRouteService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcMovementService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/ISystemNpcMovementService.cs","ISystemNpcMovementService","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyNpcMovementService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcMovementService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/ISystemNpcPopulationService.cs","ISystemNpcPopulationService","","False","5","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Mission/MissionService.cs | Assets/_Project/Scripts/Core/Services/Npc/Galaxy/GalaxyPopulationService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcPopulationService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcSimulationSaveService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/ISystemNpcRuntimeService.cs","ISystemNpcRuntimeService","","False","13","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Combat/PlayerAttackService.cs | Assets/_Project/Scripts/Core/Services/Mission/MissionTracker.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcBehaviorService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcCombatService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcMovementRouteService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcMovementService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcPopulationService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcRuntimeService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcSimulationSaveService.cs | Assets/_Project/Scripts/Presentation/Npc/SystemNpcCombatVisualController.cs | Assets/_Project/Scripts/Presentation/Npc/SystemNpcView.cs | Assets/_Project/Scripts/Presentation/Npc/SystemNpcViewBinder.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/ISystemNpcSimulationSaveService.cs","ISystemNpcSimulationSaveService","","False","5","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcSimulationSaveService.cs | Assets/_Project/Scripts/Core/Services/Save/SaveService2A.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/SaveService2ACurrentEditModeTests.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/Sprint1CurrentTestEnvironment.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcBehaviorSelector.cs","SystemNpcBehaviorSelector","System.Object","False","1","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcPopulationService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcBehaviorService.cs","SystemNpcBehaviorService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcCombatService.cs","SystemNpcCombatService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcMovementRouteService.cs","SystemNpcMovementRouteService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcMovementService.cs","SystemNpcMovementService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcPopulationService.cs","SystemNpcPopulationService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcRuntimeFactory.cs","SystemNpcRuntimeFactory","System.Object","False","1","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcPopulationService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcRuntimeService.cs","SystemNpcRuntimeService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Npc/SystemNpcSimulationSaveService.cs","SystemNpcSimulationSaveService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Planet/IOrbitalMotionService.cs","IOrbitalMotionService","","False","10","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcBehaviorService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcMovementRouteService.cs | Assets/_Project/Scripts/Core/Services/Npc/SystemNpcPopulationService.cs | Assets/_Project/Scripts/Core/Services/Planet/OrbitalMotionService.cs | Assets/_Project/Scripts/Core/Services/Time/GameTimeService.cs | Assets/_Project/Scripts/Core/Services/Travel/SystemTravelService.cs | Assets/_Project/Scripts/Presentation/Planet/PlanetController.cs | Assets/_Project/Scripts/Presentation/Planet/PlanetOrbitMotion2.cs | Assets/_Project/Scripts/Presentation/Travel/SystemMapDestinationController2.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Planet/OrbitalMotionService.cs","OrbitalMotionService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/PlayerControl/IPlayerControlService.cs","IPlayerControlService","","False","6","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/PlayerControl/PlayerControlService2A.cs | Assets/_Project/Scripts/Presentation/Input/MetaSceneKeyboardTravelBridge2A.cs | Assets/_Project/Scripts/Presentation/Input/PlayerInputBridge2A.cs | Assets/_Project/Scripts/Presentation/Input/ShipClickCancelMovement2A.cs | Assets/_Project/Scripts/Presentation/Ship/PointDestinationMovementAdapter2A.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/PlayerControl/PlayerControlService2A.cs","PlayerControlService2A","System.Object","False","2","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Tests/EditMode/Sprint3Verification/PlayerControlServiceEditModeTests.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/PlayerShipSaveSync/IPlayerShipSaveSyncService.cs","IPlayerShipSaveSyncService","","False","3","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/PlayerShipSaveSync/PlayerShipSaveSyncService2A.cs | Assets/_Project/Scripts/Core/Services/Save/SaveService2A.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/PlayerShipSaveSync/PlayerShipSaveSyncService2A.cs","PlayerShipSaveSyncService2A","System.Object","False","2","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Tests/EditMode/Sprint3Verification/SystemBoundsAndSaveSyncEditModeTests.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Registry/IServiceRegistry.cs","IServiceRegistry","","False","8","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Interaction/InteractionService2A.cs | Assets/_Project/Scripts/Core/Services/Registry/ServiceRegistry.cs | Assets/_Project/Scripts/Core/Services/Targeting/TargetService2A.cs | Assets/_Project/Scripts/Presentation/Diagnostics/DebugHudController.cs | Assets/_Project/Scripts/Presentation/Interaction/InteractionStatusView2A.cs | Assets/_Project/Scripts/Presentation/Targeting/TargetMarkerView2A.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/Sprint1CoreArchitectureCurrentEditModeTests.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Registry/ServiceRegistry.cs","ServiceRegistry","System.Object","False","119","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Combat/GovernmentRewardService.cs | Assets/_Project/Scripts/Core/Services/Combat/PlayerAttackService.cs | Assets/_Project/Scripts/Core/Services/Combat/PlayerCombatTargetService.cs | Assets/_Project/Scripts/Core/Services/Combat/SystemAllyService.cs | Assets/_Project/Scripts/Core/Services/Combat/SystemEncounterSaveService.cs | Assets/_Project/Scripts/Core/Services/Combat/SystemEncounterService.cs | Assets/_Project/Scripts/Core/Services/Config/ConfigService.cs | Assets/_Project/Scripts/Core/Services/Economy/EconomyService.cs | Assets/_Project/Scripts/Core/Services/Enemy/SystemEnemyService.cs | Assets/_Project/Scripts/Core/Services/Fuel/RefuelAvailabilityProvider.cs | Assets/_Project/Scripts/Core/Services/Fuel/RefuelService.cs | Assets/_Project/Scripts/Core/Services/Galaxy/GalaxyDiscoveryService.cs | Assets/_Project/Scripts/Core/Services/Game/ContinueGameService.cs | Assets/_Project/Scripts/Core/Services/Game/NewGameFactory.cs | Assets/_Project/Scripts/Core/Services/Game/NewGameService.cs | Assets/_Project/Scripts/Core/Services/Hangar/HangarService.cs | Assets/_Project/Scripts/Core/Services/Interaction/InteractionService2A.cs | Assets/_Project/Scripts/Core/Services/Inventory/InventoryService.cs | Assets/_Project/Scripts/Core/Services/Market/CurrentMarketItemsProvider.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Repair/IRepairService.cs","IRepairService","","False","2","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Repair/RepairService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Repair/RepairService.cs","RepairService","System.Object","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Route/IRouteService.cs","IRouteService","","False","2","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Route/RouteService.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Route/RouteService.cs","RouteService","CustomService","False","1","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Save/ISaveService.cs","ISaveService","","False","7","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Combat/PlayerCombatTargetService.cs | Assets/_Project/Scripts/Core/Services/Game/ContinueGameService.cs | Assets/_Project/Scripts/Core/Services/Mission/MissionService.cs | Assets/_Project/Scripts/Core/Services/Save/SaveService2A.cs | Assets/_Project/Scripts/Core/Services/Time/GameTimeService.cs | Assets/_Project/Scripts/Presentation/SystemScene/MetaHUDController.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Save/Pipeline/SaveIntegrityStage.cs","SaveIntegrityStage","System.Object","False","2","Assets/_Project/Scripts/Core/Services/Save/SaveService2A.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/SavePipelineStagesCurrentEditModeTests.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Save/Pipeline/SaveMigrationStage.cs","SaveMigrationStage","System.Object","False","1","Assets/_Project/Scripts/Core/Services/Save/SaveService2A.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Save/Pipeline/SaveValidationStage.cs","SaveValidationStage","System.Object","False","2","Assets/_Project/Scripts/Core/Services/Save/SaveService2A.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/SavePipelineStagesCurrentEditModeTests.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Save/SaveService2A.cs","SaveService2A","CustomService","False","4","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/DiagnosticsSecurityCurrentEditModeTests.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/SaveService2ACurrentEditModeTests.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/Sprint1CoreArchitectureCurrentEditModeTests.cs","Not serialized in project assets, but referenced by C# source."
"USED_CODE_ONLY","Assets/_Project/Scripts/Core/Services/Scenes/ISceneService.cs","ISceneService","","False","10","Assets/_Project/Scripts/Core/Bootstrap/Bootstrapper.cs | Assets/_Project/Scripts/Core/Services/Scenes/SceneService.cs | Assets/_Project/Scripts/Core/StateMachine/BootstrapState.cs | Assets/_Project/Scripts/Core/StateMachine/CombatState.cs | Assets/_Project/Scripts/Core/StateMachine/GalaxyState.cs | Assets/_Project/Scripts/Core/StateMachine/MenuState.cs | Assets/_Project/Scripts/Core/StateMachine/SystemState.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/SceneConfigurationEditModeTests.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/SceneFlowContractCurrentEditModeTests.cs | Assets/_Project/Tests/EditMode/Sprint1Verification/Sprint1CoreArchitectureCurrentEditModeTests.cs","Not serialized in project assets, but referenced by C# source."
